x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
54.309776,171.05098,594.041,16.571486,163.32213,604.3171,-9.550843,134.02124,612.2117,-26.640245,108.57085,617.41815,-39.29575,86.536606,611.80566,12.358351,92.72901,595.73987,-1.7178437,77.73945,582.248,-1.3670764,98.98676,577.5549,3.4159853,118.02115,576.4229,34.168465,83.3566,586.95996,20.83473,48.054905,571.6847,14.213086,26.552938,557.07983,7.5543084,6.2960467,544.3731,56.449432,83.971535,581.49,50.95539,46.53654,570.88873,51.61657,24.06947,564.1786,51.318493,2.7743087,558.555,79.046486,91.51814,577.0633,87.09604,60.47455,573.1676,91.353485,41.128117,572.6126,94.83567,21.971981,571.66907
55.0834,171.12073,594.728,16.857687,163.05719,604.67126,-9.787041,134.11157,612.1229,-26.909286,108.74661,617.36676,-39.373257,86.65901,612.08795,13.438928,92.47258,596.5533,-1.1135378,77.269196,582.6487,-1.203821,98.48868,577.66,3.0939245,117.36676,576.29443,34.856174,83.18889,587.35986,21.615946,47.563236,572.0013,14.742797,26.27921,557.1443,8.10471,6.1063414,544.3892,56.90354,83.822845,581.7563,51.775238,46.336845,571.4827,52.243767,23.725,564.64996,51.92118,2.270113,558.9919,79.148636,91.39759,577.07025,86.815475,60.259384,572.8759,90.789734,40.97913,572.1247,93.99473,21.914358,571.05237
55.092373,171.56473,594.8826,17.33689,163.39621,604.55414,-9.793491,134.06361,611.62836,-27.47804,108.34729,616.27515,-39.723793,86.51777,611.4764,13.165098,92.66091,596.6789,-1.5279208,77.23334,582.25354,-1.628907,98.39728,576.95374,2.6896827,117.40374,575.28656,34.7241,83.39849,587.3876,21.468626,47.683247,572.0121,14.63817,26.525333,556.5732,8.281682,6.4223075,543.25604,56.86081,84.10413,581.4474,51.45728,46.293766,571.06555,52.032875,23.729813,564.0986,52.11845,2.204716,558.60913,79.05954,91.86371,576.6257,86.180046,60.643818,572.2902,90.184105,41.270607,571.4436,93.90926,22.136791,570.7284
54.791866,171.10812,594.3648,17.106812,163.35483,604.58417,-9.705605,134.20586,611.8323,-26.58841,108.73986,616.8756,-39.47111,86.885895,611.2993,14.300302,92.7491,597.4249,-0.6169563,77.53336,582.46436,-1.0351228,98.321785,576.35706,2.998829,117.174095,574.2126,35.41597,83.423416,587.835,23.02435,47.98334,572.3514,16.609303,27.056244,556.54895,10.4690075,7.3549705,542.8596,57.145794,83.91111,581.78754,51.972454,46.474846,571.19135,52.57532,23.902498,564.0859,52.551083,2.6497161,558.2222,79.11201,91.42243,576.788,86.81837,60.22515,572.44104,90.946434,40.826054,571.58215,94.29769,21.889423,570.584
54.87276,171.04077,593.9547,17.240622,163.20955,605.08374,-9.624607,134.03555,612.3583,-27.286797,108.99968,616.6124,-40.144684,86.98925,610.3855,14.296138,92.92637,597.5497,-0.8485571,77.86707,581.8795,-0.99105036,99.473045,575.8092,2.8588934,118.61117,573.64246,35.544384,83.78808,587.9931,22.542627,48.436993,571.8449,15.970342,27.49579,555.4957,9.368834,7.5959044,541.45593,57.521553,84.24942,582.0395,51.83339,46.752483,570.93787,52.2635,24.196865,563.68146,51.698387,2.8471384,557.4547,79.66501,91.53378,576.94006,86.72488,60.152805,572.2006,90.572624,40.78955,571.3329,93.40634,21.841307,569.8888
55.436058,171.69902,593.90356,16.865759,164.36572,604.4707,-10.444601,134.9008,612.0191,-27.861147,109.00946,615.9761,-40.1697,86.81772,610.4896,11.239368,93.76585,595.3935,-2.6879296,78.445816,578.7242,-1.5697514,99.528366,572.3438,2.6622198,118.42014,569.5688,33.235138,84.35944,586.1131,21.37176,49.814697,569.87634,15.730486,29.710102,553.82947,9.546635,10.458988,538.9623,55.963203,84.507034,580.60925,50.129738,47.78124,569.25464,50.391945,25.655235,561.0044,49.456245,4.8400774,553.37994,78.88202,91.5431,576.12427,86.401344,60.298965,571.8427,90.44648,41.122177,570.82263,93.29421,22.329336,569.25793
53.88726,171.52655,592.97003,15.7898245,164.12074,604.4433,-10.644305,134.88191,611.9915,-27.63502,109.491234,616.7434,-39.524876,87.25914,611.2282,11.575338,93.67706,594.81525,-2.9489532,77.82588,576.85645,-2.886327,98.90096,569.922,1.2618376,117.83694,567.6245,33.54776,84.50037,585.35443,21.495909,50.566277,569.192,15.082838,30.94337,552.253,8.237539,12.075109,537.0039,55.999573,84.750374,579.8614,50.759644,48.344948,568.7718,50.55328,26.45899,560.1989,49.01262,5.551615,552.11005,78.478226,91.5952,575.38904,87.01277,60.69901,571.69275,91.14446,41.633736,570.97955,93.52567,22.62855,569.14636
54.70861,171.30331,593.19775,16.663546,164.03586,604.86774,-9.85535,134.76979,612.16833,-27.4605,109.49969,616.4716,-40.66831,87.168816,609.8149,12.672549,93.6973,596.10486,-2.2953222,77.86184,578.5636,-2.1536787,99.107544,572.1697,1.551058,118.034645,569.33734,34.42178,84.4288,586.55383,22.628952,49.985023,571.06366,16.881447,29.994844,553.94763,10.540549,10.701505,538.0826,56.87977,84.64154,580.9554,51.404484,48.27491,569.613,51.445168,26.216904,560.78766,50.13452,5.314466,552.06134,79.24627,91.46324,576.126,86.79456,60.674103,571.80615,90.60436,41.621147,570.6827,92.87833,22.87033,568.1099
55.62552,171.76814,594.3627,17.561365,165.0341,605.3567,-10.508102,134.94685,611.52673,-28.940386,109.41171,615.00696,-40.214943,87.13114,610.06696,10.151998,93.28617,594.0573,-4.2055583,77.831436,577.5728,-3.3669674,99.3873,571.3947,0.8742485,118.38817,568.55084,33.143696,83.97413,585.3019,22.1301,49.967926,570.62994,15.803018,29.929989,553.3718,9.242217,10.613542,537.35736,56.799164,84.35733,580.33136,50.800274,48.135452,569.11,50.706345,25.949207,560.321,49.74888,4.841195,551.9793,80.11799,91.52478,576.03644,87.0078,60.853634,571.6431,90.234856,41.7752,570.3373,92.56572,22.896103,568.14545
54.796986,171.65572,593.1074,17.093803,164.84534,604.75696,-10.239737,135.11766,611.8299,-28.05812,109.74452,616.3042,-40.27242,87.4645,610.3217,11.345807,93.69772,594.6971,-3.0739353,77.61687,578.3505,-3.0663667,99.1134,572.0328,0.3445609,118.08212,568.68427,33.705288,84.37029,585.67236,22.33079,50.43088,571.02814,15.767754,30.906528,553.38684,8.965015,12.077852,536.7242,56.616558,84.64005,580.4027,51.253105,48.32605,569.4277,50.83147,26.469362,560.2541,49.370518,5.769282,551.27997,79.279106,91.58054,575.723,86.410034,60.819458,571.48596,89.69571,41.70865,570.1179,91.78714,22.864786,567.6005
55.01021,171.55971,592.8135,17.300676,164.79218,604.40796,-10.986886,134.83931,611.0717,-29.61841,109.60405,614.72546,-40.961727,87.67467,609.7566,10.747153,93.4125,595.01794,-3.9428308,77.58952,575.8505,-4.319547,99.06184,568.2663,-0.914219,117.76455,564.91504,33.84377,84.26334,586.3925,23.398245,49.45468,572.18915,16.591301,29.173843,554.37006,9.600698,9.814046,537.58057,57.332882,84.7009,581.327,51.06649,48.045525,570.00195,50.71072,25.643145,560.8054,49.67923,4.3273687,552.04535,80.62202,91.80222,576.80725,87.779434,61.020985,572.7174,90.90424,41.816166,570.9555,92.707954,22.983763,567.81964
55.098522,171.51247,593.37836,17.223297,164.50693,603.1628,-10.620657,135.15091,610.0643,-28.687693,109.526886,614.64557,-40.46631,87.57213,609.75934,11.044236,93.45663,594.5908,-2.9442818,76.883736,575.7523,-3.6597273,97.849304,567.2879,-0.8706707,116.29493,562.99585,34.233498,84.26126,586.5341,23.596008,49.221825,571.8499,16.637863,28.857096,554.516,9.216598,9.4376135,538.0553,57.424656,84.729,581.2773,51.037106,47.814568,569.86707,50.182217,25.477705,560.40137,48.519756,4.6287446,551.49414,80.13359,91.99987,576.5434,87.15925,60.83277,572.2594,90.587494,41.66502,570.64,93.09296,23.091534,568.23975
54.826332,171.40483,593.6718,16.95356,164.65799,604.24164,-11.888465,135.553,610.33215,-29.578365,110.11565,614.0627,-41.21952,88.008446,609.7545,11.031845,93.44259,594.59155,-3.5649726,76.67572,574.7683,-5.155395,96.76108,565.4746,-2.5127006,114.62159,560.4288,34.59037,84.31841,586.7332,23.64714,48.466347,571.39465,17.162441,27.952805,554.2563,10.351898,9.131401,538.58545,57.76122,84.761024,581.4174,51.5447,47.39238,570.0933,51.230946,24.580359,560.9342,49.852432,3.4458563,552.00256,80.35425,92.09385,576.09186,87.408104,60.896866,571.72656,91.2309,41.41816,570.69354,93.51995,22.643337,568.3701
53.9624,169.75424,591.31683,16.118654,162.92929,603.38873,-12.410125,135.68396,611.04346,-30.116243,111.29753,615.3309,-41.63655,88.21398,609.13776,13.145295,95.08902,597.5334,-3.4274423,78.49433,571.3213,-7.9199376,92.97122,553.93036,-7.600032,107.14254,542.10065,36.190178,85.60163,589.5548,24.400963,49.04587,571.984,17.384336,27.815676,553.9566,10.925968,9.404063,539.426,58.36201,85.27708,582.3778,52.776997,47.92208,571.0419,52.5408,24.886028,561.52716,51.770218,4.0565987,552.6032,78.89604,91.429276,574.64435,86.63113,60.489136,570.98755,90.64027,41.3287,569.5556,93.364395,23.158667,567.04
52.334385,169.84068,592.10315,15.120029,163.48964,602.89484,-13.173927,135.68695,610.82794,-31.05217,110.72938,614.8889,-42.72704,88.34366,608.3841,15.889687,96.47627,600.01166,-1.7021123,80.20777,574.3975,-8.64823,91.43753,554.5543,-10.668093,103.074585,539.8168,38.085148,86.53362,590.93823,26.268288,48.246643,573.9016,18.592726,25.135359,556.5475,11.384551,6.4058022,541.724,59.404408,86.23703,583.5753,53.012566,47.686054,570.5612,52.153378,23.856226,560.8967,50.366505,3.5231597,551.4412,79.10019,92.84768,575.54736,87.714035,61.53723,571.2969,91.9758,41.87452,569.2015,94.51123,23.548445,565.98804
53.928394,170.77031,593.17914,16.44251,163.89452,604.2697,-11.782857,136.0267,612.41895,-29.886843,111.41771,616.3429,-42.093876,89.32729,609.5269,16.661728,96.56709,600.618,-2.3639703,80.54655,574.59985,-9.577594,92.26647,555.27435,-11.434541,104.119865,541.4948,38.39418,86.73656,591.1021,26.252745,49.34955,573.33594,18.64657,27.107187,556.1705,11.498589,8.774793,542.0835,59.591255,86.25782,583.8098,53.556454,48.145565,570.8404,52.88779,24.52821,561.23914,51.74469,3.8335264,552.4588,79.44893,92.72919,576.2254,87.152176,61.597733,571.17126,91.30446,42.1939,568.9545,94.07893,23.914335,566.1033
53.78111,170.09767,592.347,16.805128,164.04808,604.64545,-12.213466,136.45532,612.1516,-30.230833,111.8617,615.81726,-41.64485,89.3438,609.4214,15.94987,97.0046,600.0437,-2.872481,80.72191,573.513,-10.395602,92.10883,553.16547,-11.916205,103.77327,538.8114,37.87231,87.28502,590.9875,25.721909,49.363174,573.43665,18.770493,26.964615,555.83185,12.54236,8.425866,541.5126,59.126213,86.64173,583.6529,53.83327,48.093784,571.7372,53.356438,24.484276,561.83997,52.621407,3.8039849,552.68536,78.86791,92.91056,575.68774,86.438286,61.64631,570.84705,90.87478,42.17727,568.91797,94.26906,23.888412,566.21545
53.452335,169.92311,592.3514,15.755214,163.6081,604.0018,-12.614582,136.0098,611.74744,-30.57871,111.57434,615.7229,-41.6911,89.152336,610.0856,16.037502,97.042534,601.30743,-2.4276001,80.73471,577.6093,-10.127,91.353134,557.0559,-12.20038,102.18941,541.7069,38.18449,87.14447,591.7982,26.45625,49.45755,573.71936,18.915222,26.955656,555.4452,11.951329,8.500894,540.46924,59.338615,86.51181,584.03326,53.82812,48.191483,571.29095,53.242893,24.31098,561.4797,52.384624,3.5086398,552.5615,78.824646,92.74211,576.0752,86.65932,61.252533,570.809,90.8765,41.709023,568.4339,93.92155,23.541918,565.5122
54.066826,170.72278,593.9049,16.358706,164.56282,603.8985,-12.215726,136.20439,611.31726,-29.672565,110.84105,615.3118,-42.422832,89.06114,609.84424,16.581652,98.35872,602.29,-2.02509,80.27199,578.6151,-11.416639,86.17029,552.7919,-14.363717,93.61499,532.4032,38.65726,88.0556,592.7073,27.219383,48.913795,575.7933,19.505344,25.24138,557.62054,12.994539,6.3146596,541.7457,59.683586,87.039185,584.43005,54.256783,48.495193,571.8261,53.312775,23.72236,561.709,52.245968,2.7225084,552.27985,79.26596,93.210754,575.9908,87.393005,61.768093,571.28,91.56388,41.797417,568.77466,94.29077,23.467134,565.58636
52.958115,170.69662,594.58936,15.228268,163.6535,602.93414,-13.735078,136.09436,609.4877,-31.717836,110.89852,613.3346,-44.64652,89.55424,610.0468,17.920694,96.05516,602.4733,-0.28450415,75.744934,581.8175,-11.401939,80.82719,558.82153,-15.567486,88.0204,540.8468,39.674377,86.28797,592.59644,28.741476,47.563457,576.3379,20.323248,24.16104,558.2842,13.45527,5.6589174,542.34515,60.48771,86.14548,585.32587,55.58155,47.601902,571.88556,55.023026,23.002205,561.4788,54.479733,2.2217855,552.1674,80.128784,93.40181,578.25085,88.40985,61.9614,572.10205,92.27421,41.384705,568.4759,94.762596,22.311665,565.023
53.526794,171.01561,594.321,13.854483,162.78383,601.6258,-14.57828,136.16058,608.13324,-30.890556,111.65987,614.04144,-43.710373,90.07692,611.75336,17.324379,95.020325,601.54175,1.177542,72.59008,584.2049,-11.370075,71.38277,558.3155,-18.228388,73.61303,535.66895,38.821693,85.13083,591.4705,29.116035,46.80815,576.47217,21.688087,23.324312,558.9487,15.334714,4.6697307,542.7412,59.585133,85.151985,584.1206,56.57452,47.173584,571.7796,56.297718,22.76364,562.1343,55.370785,2.026549,553.0488,79.50314,93.059715,577.9094,88.233116,62.08376,571.6168,92.94105,41.565647,568.7022,95.09001,22.451532,565.0819
52.453083,170.39037,592.6138,12.900594,162.1652,600.6765,-13.158644,136.33003,609.1654,-29.101656,111.64968,614.39124,-42.16527,89.38393,611.4966,15.145208,94.432396,598.05035,0.27266818,70.92079,582.5046,-13.151161,65.6802,555.95966,-22.6522,64.36988,531.68085,35.984756,84.55438,586.9831,27.796576,46.050755,572.64856,21.444468,22.566782,557.4409,15.40688,2.9974601,543.13446,57.3125,84.53102,580.27,55.951252,46.719864,569.5736,57.06056,22.497107,561.731,56.908356,1.3372102,554.34467,78.237816,92.64967,576.46466,87.02013,61.577557,570.6365,92.52742,41.405273,568.8414,95.569336,22.56844,566.3685
54.647373,168.97005,592.79675,14.548525,162.01532,601.83984,-13.4050255,135.55452,609.35583,-27.169237,111.31702,617.52856,-40.63839,88.645256,613.3004,14.604617,94.40521,598.9622,0.21674924,69.25729,584.1884,-11.713992,59.38508,560.3155,-21.844461,52.95822,537.20654,36.660957,84.997375,588.5105,29.709118,45.786785,573.3738,23.788849,22.073534,557.892,17.703096,2.294445,543.75586,58.241337,84.85322,581.4921,56.277122,46.996403,569.1709,56.012638,22.88649,560.3803,54.815826,1.7643899,552.39404,79.70385,92.26345,577.13434,86.71004,60.80854,570.2073,91.60283,40.667854,567.4546,93.942444,22.053082,564.01904
54.881767,168.69707,592.6151,15.207664,162.12819,602.36725,-12.972297,135.9037,610.32947,-26.21978,111.57183,618.7572,-40.023876,88.89788,614.7361,14.184413,94.11015,598.7046,-1.2148514,68.139786,584.31274,-12.879039,56.338924,561.0294,-22.792486,47.577305,538.07806,36.832256,84.76745,588.36554,30.359133,45.5723,574.89026,25.072353,22.041304,560.01776,19.157211,2.6036358,545.6417,58.700047,84.62381,581.60913,57.467323,46.548855,570.92224,57.01057,22.463554,562.30426,55.080124,1.5024406,553.7082,80.22513,91.932594,577.2004,87.60948,60.460506,571.12054,92.47835,40.19013,568.0205,94.07116,21.433226,563.80493
55.687916,169.8829,593.96045,15.487715,162.2603,601.2355,-13.299457,136.0441,609.58716,-26.877161,111.304794,617.65173,-40.78461,89.51939,613.7338,13.342428,93.57212,597.04913,-1.7992773,67.28649,581.5742,-12.73695,54.660725,560.30695,-22.204319,44.60769,539.19366,36.796806,84.36679,587.4348,31.194086,45.4023,574.4638,26.499987,21.85835,560.8205,20.868528,2.1024964,546.3958,59.06588,84.68848,581.34705,57.844837,46.79931,570.27423,57.69939,22.404999,561.35394,56.03557,1.1307906,552.5185,80.53014,92.586655,577.3404,87.39582,61.58863,571.0799,92.14406,41.481075,567.5403,93.97151,22.806395,563.60486
56.742653,170.58315,594.39954,15.541388,162.69958,601.8709,-13.23636,136.35432,610.26,-27.13786,111.30192,616.8082,-41.159187,89.793365,612.57886,13.218931,93.01149,598.12585,-2.817757,64.74451,581.6073,-13.523853,49.298695,562.5056,-22.977694,36.575966,543.2583,36.868504,84.31742,588.305,31.202394,44.82097,574.19415,26.738348,21.396307,560.8648,21.349169,1.7671689,545.9276,59.52742,85.21874,582.0784,58.78833,47.035088,571.4603,58.3999,22.356174,562.0666,56.61144,1.1035455,552.3269,81.16945,93.485596,577.376,88.5989,62.21555,572.0512,93.39183,41.718693,568.43463,95.1986,22.778091,564.1964
57.535522,171.3463,595.1129,15.978798,162.9903,602.20746,-12.570104,136.87515,610.26605,-26.551151,111.890785,616.4254,-41.387035,90.1396,612.0358,12.990097,92.058,596.7608,-3.750751,60.43387,580.44946,-14.513745,41.69093,564.4469,-23.769125,26.137913,548.7765,37.072323,84.27624,587.6274,30.361637,44.167404,572.65015,25.364172,20.17816,559.4378,20.074509,0.30944514,545.349,59.671677,85.66435,581.69855,59.238323,47.323376,570.5885,58.948185,22.60539,561.5986,57.509457,1.4433403,552.63153,81.1887,94.01869,577.2151,89.563576,62.855732,572.2586,94.41139,42.074856,568.61346,96.47481,22.921429,564.66364
57.67413,171.6256,596.693,14.968318,161.81207,601.4709,-13.537461,135.60185,609.1286,-27.708681,110.94148,615.9013,-42.680077,89.38202,611.58453,12.841157,89.65766,595.83563,-2.4996712,56.511925,584.3127,-12.251385,35.947834,572.5604,-20.842789,18.270477,560.0674,37.59741,83.06389,587.53955,30.335928,43.26399,573.7427,24.757427,18.528606,561.3372,18.742731,-1.727391,548.1162,60.80806,85.43253,582.31274,60.471172,47.181057,571.3124,60.31061,22.011063,562.5663,58.721607,0.5601959,553.9046,82.43793,94.37955,578.1291,89.79137,63.70317,572.4552,94.037605,42.901802,568.37683,95.86528,23.647633,564.20966
57.75891,171.83745,597.06744,14.965769,161.9482,602.0684,-13.571038,135.45757,609.26135,-26.87196,110.91986,617.3175,-42.888596,89.540085,613.7708,12.535068,88.49513,597.0226,-2.0754027,52.77811,589.00385,-11.277638,30.145874,579.9765,-18.844704,10.770375,570.21234,37.16535,82.41462,587.7105,28.893919,41.95314,573.5229,24.243216,16.445465,562.613,20.250372,-4.6242557,551.7345,60.28135,85.1707,581.8631,59.251945,46.737816,569.6276,59.719185,21.441277,561.8269,59.307087,0.04552694,554.84937,82.24784,94.07134,577.79834,89.812164,63.02959,572.1191,93.902824,42.08431,568.008,96.144714,22.808971,564.3837
57.45445,172.4345,597.0001,14.417006,162.76141,602.265,-14.138054,135.91371,608.9088,-27.10037,110.96979,617.08704,-43.392937,89.21879,613.50385,12.432428,88.16344,597.4194,-0.84235024,50.660168,591.9046,-9.559301,26.941822,584.22577,-16.574255,6.584197,575.6389,36.94991,82.48679,587.6933,29.562155,41.460587,574.31165,25.228502,15.388035,563.933,21.018492,-6.2410274,553.4153,59.823154,85.480804,581.4533,58.09751,47.05996,568.5735,58.65724,21.72083,560.93036,58.396046,0.26215157,554.4543,81.91619,94.310555,577.4401,89.19455,63.00326,571.5095,93.494095,41.936543,567.6023,96.42561,22.617702,564.5737
58.244736,172.45453,597.00195,14.441912,162.80266,602.16925,-14.007411,136.26147,609.021,-26.882118,111.2572,617.2695,-42.85289,89.253716,614.3924,12.3443,87.58639,597.59143,-1.6998659,48.682415,592.4158,-10.031835,24.031076,585.6634,-15.89267,2.8900123,578.3997,37.27897,82.35208,588.38794,29.401379,40.9364,574.9099,24.623861,14.649754,564.19403,20.216652,-7.0337844,553.60187,60.09759,85.56733,582.1271,57.77976,46.966873,568.61444,57.668823,21.52322,560.5178,57.043743,0.10521888,553.9704,82.09613,94.4095,577.8207,89.101746,63.05707,571.47034,93.19003,42.030384,567.53033,96.32348,22.738232,564.94775
57.52547,172.16602,596.51306,15.005361,162.67694,602.742,-13.416252,136.29596,609.6193,-26.794256,111.2664,617.3011,-42.737022,89.23148,614.2296,12.563856,87.39703,597.59064,-0.29213142,48.29634,593.6325,-8.318842,23.621649,587.26776,-14.224079,2.4467552,580.0566,37.46112,82.19879,588.47095,30.17754,40.547432,575.4807,25.661158,13.998576,565.155,21.429789,-7.961102,554.8434,60.383766,85.44505,582.3906,58.66658,46.77468,569.09454,58.84247,21.12626,561.1795,58.469334,-0.4956416,554.7565,82.4954,94.4293,578.2692,89.921906,62.964806,571.9966,94.20837,41.81152,568.0342,97.38905,22.477304,565.24207
57.79333,172.40933,596.42065,15.06732,163.16939,602.6761,-13.376654,136.74046,609.5345,-26.614235,111.49966,617.37024,-43.30336,89.36776,613.6751,12.636422,87.617516,597.69714,-0.09843703,48.609238,593.8563,-7.7552757,23.952091,587.6843,-13.26021,2.7619002,580.6209,37.426018,82.24803,588.449,30.806015,40.254494,575.90704,27.038465,13.624167,565.97186,23.522139,-8.508664,556.0362,60.343082,85.437454,582.4224,58.28816,46.563526,568.8105,58.49327,21.01302,560.84155,58.066532,-0.4984769,554.3332,82.530075,94.39423,578.3807,89.80597,62.903744,571.9621,94.04505,41.78362,567.8993,97.19061,22.466776,564.8864
56.846455,172.07007,595.5059,14.198284,162.41893,601.82904,-13.589139,136.42352,609.3831,-26.782318,111.51401,617.33527,-42.727215,89.43993,614.46564,12.711294,87.395706,597.7392,0.6969208,48.50645,594.26215,-6.7897587,23.88846,588.15814,-12.469385,2.631365,580.91943,37.453087,82.08823,588.3633,31.402817,40.318565,575.9543,27.21932,13.722713,565.4566,23.021765,-8.328827,554.81635,60.14799,85.37808,582.1035,58.975105,46.738064,569.1759,59.17296,21.428726,561.1963,58.45728,0.09255633,554.4456,81.96889,94.44207,577.6667,90.08297,62.880066,571.8004,94.46903,41.73932,567.79297,97.35094,22.3741,564.5597
57.56452,172.52904,596.3263,14.341851,162.51326,601.672,-13.501592,136.24777,609.27765,-26.678093,111.23819,617.26935,-42.70382,89.281654,614.52106,13.177648,87.31194,597.9786,1.2878759,48.878914,594.0667,-6.7463107,24.820555,586.9142,-13.556957,4.2215786,578.16626,37.73373,81.97145,588.31165,33.12931,40.414364,576.4391,28.907484,14.349282,565.1995,24.441153,-7.0438385,553.46063,60.157738,85.20345,581.7856,59.53862,46.26983,569.6139,59.482704,21.119385,561.31366,58.438396,-0.037810832,553.97015,81.63455,94.21927,577.0489,89.605095,62.724613,571.5717,93.96872,41.706356,567.5891,96.82169,22.37805,564.2726
57.35687,172.7046,596.55597,14.452205,162.88365,602.2335,-13.066175,136.52104,609.9756,-26.3647,111.36772,617.6897,-43.10776,89.37344,614.1792,13.38743,87.5857,598.7129,1.9419892,49.038433,594.78864,-5.6294546,24.75534,587.682,-12.098093,4.177033,578.8215,37.76639,82.27461,588.88245,33.300667,40.94881,576.7931,29.472898,14.966294,565.57336,25.386581,-6.3469453,553.7594,60.1172,85.46435,582.2733,59.486168,46.48924,570.0773,59.775017,21.244747,561.8325,59.112007,-0.05310609,554.4746,81.316345,94.44335,577.2929,89.68513,63.13736,571.7819,94.50855,42.222042,567.8458,97.74908,22.991426,564.545
56.71006,172.46922,596.40027,14.232738,162.59506,602.34186,-13.889611,136.3201,609.45496,-27.216793,111.56374,617.0142,-42.979015,89.655426,614.14343,12.902069,87.47108,598.2762,1.0284476,49.203663,594.0829,-6.9228053,25.143469,586.701,-13.428763,4.570993,577.9008,37.209923,82.18097,588.41327,31.777107,40.95142,575.6641,27.360065,15.210103,564.1068,23.031216,-6.0752044,552.23944,59.677845,85.49015,581.875,59.02199,46.78575,569.80304,58.910454,21.799253,561.3209,57.781734,0.7004522,553.6282,81.22504,94.6329,577.1334,89.53599,63.335686,571.6739,94.02322,42.37245,567.59314,96.988495,23.002632,564.0991
56.831997,172.94925,596.6475,14.306086,162.86832,602.2587,-13.436294,136.3466,609.73145,-26.807957,111.289085,617.4323,-42.989647,89.460686,614.7336,13.161726,87.39619,598.41956,1.7345524,49.07969,594.4813,-5.92132,24.970608,587.3122,-12.148109,4.510318,578.77795,36.82849,82.03167,588.06946,32.1165,40.949085,575.77997,28.701046,15.200434,564.9141,25.472137,-6.0161633,553.75433,58.831112,85.13956,581.3002,58.683735,46.566257,569.7549,59.45537,21.42949,561.86395,59.388584,0.1257224,554.9236,80.24316,94.03567,576.5779,88.71574,63.020508,571.1698,93.52127,42.180153,567.23413,96.77404,22.922432,563.9339
56.913353,172.64966,597.0312,13.550476,162.58942,601.9452,-14.162089,136.37866,609.60547,-27.492943,111.55154,617.2198,-44.5628,89.83557,613.8498,12.962692,87.518875,598.4511,2.0549822,49.37386,594.8837,-5.156888,25.186682,588.0719,-11.178139,4.625258,579.70514,37.01398,82.20778,588.2787,32.00174,41.200882,575.8783,28.113914,15.327841,564.8499,24.309902,-5.955776,553.4297,59.24035,85.38285,581.62134,58.779255,46.853447,569.9135,59.049618,21.61468,561.8116,58.390053,0.40257064,554.52045,80.560356,94.3611,576.74786,89.55601,63.422935,571.58234,94.37651,42.56875,567.6853,97.4318,23.401169,564.2622
57.61358,173.46326,597.4954,13.467887,163.42982,602.2679,-14.294379,137.0749,609.9398,-27.427122,112.126396,617.786,-44.12231,90.45582,614.8364,12.014831,88.06983,598.17694,0.02852453,49.84005,593.94855,-7.502709,25.710962,586.8863,-13.528301,5.219255,578.53906,36.509846,82.69266,588.41925,30.130722,41.844845,575.13116,25.802017,16.227602,563.8103,21.944504,-4.7820883,552.62164,59.046795,85.74482,581.9502,58.22737,47.055202,569.9878,58.343323,21.742718,561.944,57.753452,0.46334532,554.9648,80.80308,94.604546,577.3483,89.03309,63.59797,571.67944,93.57248,42.682213,567.58307,96.69548,23.435637,564.2174
56.60324,172.86784,597.3735,13.3534775,163.43596,602.1766,-15.292565,137.04025,609.75226,-28.705828,112.21166,617.53986,-44.71503,90.47808,615.08905,11.418361,87.76434,598.27954,-0.59036064,49.91636,594.12616,-8.089839,25.830055,586.93896,-13.871414,5.3250084,578.49603,36.022213,82.50542,588.4119,29.642948,41.86505,575.4725,25.631231,16.03047,564.5421,21.937294,-5.262968,553.4486,58.78358,85.70249,581.9701,58.133583,47.152725,570.6438,58.104362,21.595829,562.6018,57.325264,0.047706902,555.4328,80.14024,94.77037,576.94775,88.393005,63.99481,571.4967,93.044304,42.99433,567.6334,96.26596,23.605244,564.3936
57.686176,172.86688,598.0082,13.386663,163.21236,602.1116,-15.127408,137.04587,609.89874,-28.82436,112.43184,617.8626,-45.43564,90.757996,615.15924,11.468632,87.78832,598.4806,-0.04157775,49.84516,594.73553,-7.143983,25.569893,587.884,-12.796906,5.0023084,579.57544,36.17036,82.58595,588.6055,29.03682,42.04028,575.14453,24.298899,16.332241,563.6872,19.662073,-4.774801,551.9347,59.000397,85.76056,582.20575,58.8503,47.22034,571.4071,59.065147,21.597319,563.70557,58.167988,0.10014079,556.60645,80.44866,94.713936,577.1688,88.44534,64.038,571.70715,92.90645,43.125977,567.8189,95.786964,23.887762,564.40814
